Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
2 miejsca w gara¿u,komórka i czynsz w cenie!;11 500 z³;https://www.otodom.pl/pl/oferta/2-miejsca-w-garazu-komorka-i-czynsz-w-cenie-ID4oOpo.html;3/4;4;apartamentowiec;125 m?;;biuro nieruchomoœci;
Mieszkanie 74m2 (9 piêtro) przy rondzie Daszyñskiego BEZPOŒREDNIO;7 300 z³;https://olx.pl/d/oferta/mieszkanie-74m2-9-pietro-przy-rondzie-daszynskiego-bezposrednio-CID3-IDXxfUL.html;9;3 pokoje;Apartamentowiec;74 m?;Tak;Prywatne;1 z³
Mieszkanie do wynajêcia, 19 dzielnica, 2 pokojowe;5 700 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-19-dzielnica-2-pokojowe-CID3-IDXZ6kj.html;9;2 pokoje;Apartamentowiec;52,50 m?;Tak;Prywatne;1 z³
Mieszkanie 2 pokoje bez prowizji | Pets Friendly |;3 650 z³;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-bez-prowizji-pets-friendly-ID4oKn3.html;3/7;2;blok;46,63 m?;;prywatny;500 z³/miesi¹c
3 pokoje z ODDZIELN¥ KUCHNI¥ | du¿y balkon | gara¿;3 900 z³;https://www.otodom.pl/pl/oferta/3-pokoje-z-oddzielna-kuchnia-duzy-balkon-garaz-ID4oOB6.html;1/7;3;blok;61 m?;;biuro nieruchomoœci;802 z³/miesi¹c
Wynajmê Mieszkanie 40m2, Metro URSYNÓW;2 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-40m2-metro-ursynow-CID3-IDLsb3F.html;3;Kawalerka;Apartamentowiec;40 m?;Tak;Prywatne;1 z³
do wynajêcia mieszkanie na NiedŸwiadku 64 m cztery pokoje po remoncie;3 000 z³;https://olx.pl/d/oferta/do-wynajecia-mieszkanie-na-niedzwiadku-64-m-cztery-pokoje-po-remoncie-CID3-IDYkqo0.html;3;4 i wiêcej;Blok;64 m?;Tak;Prywatne;3 000 z³
Kawalerka do wynajêcia;2 500 z³;https://www.otodom.pl/pl/oferta/kawalerka-do-wynajecia-ID4nJTV.html;6/10;1;blok;33 m?;;prywatny;
Wynajmê piêkne, nowoczesne mieszkanie, 2 pokoje;3 000 z³;https://olx.pl/d/oferta/wynajme-piekne-nowoczesne-mieszkanie-2-pokoje-CID3-IDY88sj.html;3;2 pokoje;Blok;51 m?;Tak;Prywatne;650 z³
Wynajmê mieszkanie 38m2, Mokotów;3 000 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-38m2-mokotow-CID3-IDL3n9W.html;9;2 pokoje;Blok;38 m?;Tak;Prywatne;593,39 z³
wynajmê umeblowane mieszkanie 2 samodzielne pokoje;3 500 z³;https://www.otodom.pl/pl/oferta/wynajme-umeblowane-mieszkanie-2-samodzielne-pokoje-ID3lD5F.html;7/8;2;apartamentowiec;70 m?;;prywatny;1 000 z³/miesi¹c
Mieszkanie 2-pokojowe do wynajecia;2 300 z³;https://olx.pl/d/oferta/mieszkanie-2-pokojowe-do-wynajecia-CID3-IDLlPFU.html;10;2 pokoje;Blok;37 m?;Tak;Prywatne;750 z³
Mieszkanie do wynajêcia od zaraz;2 800 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-od-zaraz-CID3-IDYpUvJ.html;Parter;2 pokoje;Blok;37 m?;Tak;Prywatne;600 z³
PRZYTULNE mieszkanie 2-pokojowe Warszawa-W³ochy;3 300 z³;https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-2-pokojowe-warszawa-wlochy-ID4oPBz.html;1/4;2;blok;43 m?;;prywatny;800 z³/miesi¹c
2 pokoje do najmu 11min od Centrum;3 500 z³;https://olx.pl/d/oferta/2-pokoje-do-najmu-11min-od-centrum-CID3-IDVzhlC.html;2;2 pokoje;Blok;35 m?;Tak;Prywatne;500 z³
Przytulne M2 na Nowodworach.;2 800 z³;https://www.otodom.pl/pl/oferta/przytulne-m2-na-nowodworach-ID4nDdo.html;2/7;2;;46,3 m?;;biuro nieruchomoœci;550 z³/miesi¹c
Wynajmê mieszkanie 38m2, Mokotów;3 000 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-38m2-mokotow-CID3-IDL3n9W.html;9;2 pokoje;Blok;38 m?;Tak;Prywatne;593,39 z³
Wynajmê mieszkanie Wilno;5 100 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-wilno-CID3-IDYmj6p.html;Parter;3 pokoje;Blok;63 m?;Tak;Prywatne;950 z³
Wynajmê mieszkanie 64m2 Warszawa Wawer;4 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-64m2-warszawa-wawer-CID3-IDQS1hl.html;2;3 pokoje;Szeregowiec;64 m?;Tak;Prywatne;1 z³
Mieszkanie do wynajêcia - ul. Z³oty Potok - Ursynów;3 300 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-ul-zloty-potok-ursynow-CID3-IDOKuin.html;Parter;2 pokoje;Apartamentowiec;47 m?;Tak;Prywatne;1 100 z³
Mieszkanie 3-pokojowe Ursynów;3 150 z³;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ursynow-ID4o6C9.html;2/3;3;blok;58,2 m?;;prywatny;1 350 z³/miesi¹c
2 pokoje ul. Myœliborska 1;2 990 z³;https://www.otodom.pl/pl/oferta/2-pokoje-ul-mysliborska-1-ID4oxRx.html;4/7;2;blok;40 m?;;prywatny;600 z³/miesi¹c
Apartament z du¿ym ogródkiem na Wilanowie;5 500 z³;https://www.otodom.pl/pl/oferta/apartament-z-duzym-ogrodkiem-na-wilanowie-ID4oPAT.html;parter;3;apartamentowiec;62 m?;;biuro nieruchomoœci;1 100 z³/miesi¹c
Apartament - kawalerka 30m ul. Kotsisa 8a Praga-Pó³noc FSO - 2700z³;2 700 z³;https://olx.pl/d/oferta/apartament-kawalerka-30m-ul-kotsisa-8a-praga-polnoc-fso-2700zl-CID3-IDST0Tg.html;6;Kawalerka;Apartamentowiec;30 m?;Tak;Prywatne;450 z³
2 pokoje, Nowe Miasto, ³adna, cicha okolica;4 800 z³;https://www.otodom.pl/pl/oferta/2-pokoje-nowe-miasto-ladna-cicha-okolica-ID4oPzX.html;1/4;2;blok;44 m?;;prywatny;350 z³/miesi¹c
Piêkny-Apartamet-3-Pokje-Centrum-Dla wymagaj¹cych;7 500 z³;https://www.otodom.pl/pl/oferta/piekny-apartamet-3-pokje-centrum-dla-wymagajacych-ID4mG2q.html;1/5;3;blok;68 m?;;prywatny;
Mieszkanie 47 m2 do wynaje?cia na Bia³o³êce;3 200 z³;https://www.otodom.pl/pl/oferta/mieszkanie-47-m2-do-wynajecia-na-bialolece-ID4cYRT.html;1/2;2;blok;47 m?;;prywatny;1 000 z³/miesi¹c
1 pokój 37 m2  loggia  gara¿  Ochota  ul. Sierpiñskiego/Grójecka;3 000 z³;https://olx.pl/d/oferta/1-pokoj-37-m2-loggia-garaz-ochota-ul-sierpinskiego-grojecka-CID3-IDLLPsg.html;5;Kawalerka;Blok;37 m?;Tak;Firmowe;1 z³
*Bezpoœrednio| Kawalerka | Po generalnym remoncie| W pe³ni wyposa¿ona;2 500 z³;https://olx.pl/d/oferta/bezposrednio-kawalerka-po-generalnym-remoncie-w-pelni-wyposazona-CID3-IDY7kGe.html;Parter;Kawalerka;Kamienica;25 m?;Tak;Prywatne;520 z³
BEZ PROWIZJI 3p. nowoczesne mieszkanie obok Promenady, z gara¿em;3 800 z³;https://olx.pl/d/oferta/bez-prowizji-3p-nowoczesne-mieszkanie-obok-promenady-z-garazem-CID3-IDHc2dP.html;7;3 pokoje;Blok;60 m?;Tak;Prywatne;950 z³
Kawalerka przy metrze Wilanowska;2 400 z³;https://olx.pl/d/oferta/kawalerka-przy-metrze-wilanowska-CID3-IDYpTE4.html;3;Kawalerka;Apartamentowiec;18 m?;Tak;Prywatne;300 z³
Apartament na wynajem przy ul. Dunikowskiego, Warszawa;4 600 z³;https://olx.pl/d/oferta/apartament-na-wynajem-przy-ul-dunikowskiego-warszawa-CID3-IDYnSEi.html;5;2 pokoje;Apartamentowiec;48 m?;Tak;Prywatne;680 z³
APARTAMENT PREMIUM – Platinum Towers – Grzybowska 61 - 45 m2 – najem;6 400 z³;https://olx.pl/d/oferta/apartament-premium-platinum-towers-grzybowska-61-45-m2-najem-CID3-IDYmgMX.html;3;2 pokoje;Apartamentowiec;45 m?;Tak;Prywatne;1 400 z³
Mieszkanie 3 pok. 49m2 Wola;3 500 z³;https://olx.pl/d/oferta/mieszkanie-3-pok-49m2-wola-CID3-IDYpVqN.html;2;3 pokoje;Blok;49 m?;Tak;Prywatne;700 z³
Dwupokojowe Tarchomin w pobli¿u Galerii Pó³nocnej;2 800 z³;https://www.otodom.pl/pl/oferta/dwupokojowe-tarchomin-w-poblizu-galerii-polnocnej-ID4oOnu.html;2/4;2;blok;47 m?;;prywatny;736 z³/miesi¹c
Kawalerka na wynajem, 27 m. kw., Rac³awicka (Ochota);2 200 z³;https://olx.pl/d/oferta/kawalerka-na-wynajem-27-m-kw-raclawicka-ochota-CID3-IDTOCbA.html;6;Kawalerka;Blok;27,20 m?;Tak;Prywatne;550 z³
Mieszkanie dwupokojowe do wynajêcia;2 600 z³;https://olx.pl/d/oferta/mieszkanie-dwupokojowe-do-wynajecia-CID3-IDYnSgz.html;3;2 pokoje;Kamienica;39 m?;Tak;Prywatne;400 z³
Wynajmê mieszkanie trzypokojowe 60 m/2 - Mokotów ul. Bokserska 59;3 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-trzypokojowe-60-m-2-mokotow-ul-bokserska-59-CID3-IDYn2FD.html;2;3 pokoje;Blok;60 m?;Tak;Prywatne;873 z³
2 pokojowe na wynajem, ul. Królewska;3 500 z³;https://olx.pl/d/oferta/2-pokojowe-na-wynajem-ul-krolewska-CID3-IDXjKYd.html;6;2 pokoje;Blok;37 m?;Tak;Firmowe;547 z³
2 pokojowe przy metrze Szwedzka, ul. Kamienna 1;3 000 z³;https://olx.pl/d/oferta/2-pokojowe-przy-metrze-szwedzka-ul-kamienna-1-CID3-IDYlAsH.html;2;2 pokoje;Apartamentowiec;50 m?;Tak;Firmowe;700 z³
Bliska Wola, 50 m2, 2 pok. z du¿¹ loggi¹;3 700 z³;https://olx.pl/d/oferta/bliska-wola-50-m2-2-pok-z-duza-loggia-CID3-IDYpGcg.html;4;2 pokoje;Apartamentowiec;50 m?;Tak;Prywatne;900 z³
apartament typu open - space Aleja Wilanowska 7a;4 500 z³;https://olx.pl/d/oferta/apartament-typu-open-space-aleja-wilanowska-7a-CID3-IDY1jwH.html;3;3 pokoje;Apartamentowiec;86 m?;Tak;Prywatne;2 050 z³
Mieszkanie na Woli 38m2 z miejscem postojowym w gara¿u;3 100 z³;https://olx.pl/d/oferta/mieszkanie-na-woli-38m2-z-miejscem-postojowym-w-garazu-CID3-IDH0d2v.html;8;2 pokoje;Blok;38 m?;Tak;Prywatne;500 z³
Du¿e mieszkanie 2 pokojowe, Rondo Wiatraczna;3 500 z³;https://www.otodom.pl/pl/oferta/duze-mieszkanie-2-pokojowe-rondo-wiatraczna-ID4oPzc.html;2/8;2;apartamentowiec;56 m?;;prywatny;1 000 z³/miesi¹c
Kawalerka po remoncie 31m2 | Dostêpna od lutego | Winda | Park;2 900 z³;https://olx.pl/d/oferta/kawalerka-po-remoncie-31m2-dostepna-od-lutego-winda-park-CID3-IDHyLdd.html;4;Kawalerka;Blok;31 m?;Tak;Prywatne;1 z³
Studio mikro kawalerka z antresol¹ Wola Deotymy 54;2 335 z³;https://olx.pl/d/oferta/studio-mikro-kawalerka-z-antresola-wola-deotymy-54-CID3-IDK5nzQ.html;Parter;Kawalerka;Kamienica;22 m?;Tak;Prywatne;1 z³
Bezpoœrednio 2 pokoje, ul. Gara¿owa/ m. Wierzbno;3 900 z³;https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-ul-garazowa-m-wierzbno-ID4owhz.html;parter;2;apartamentowiec;39 m?;;prywatny;594 z³/miesi¹c
£azienki, 3 pokoje, du¿a kuchnia, miejsce parkingowe;6 000 z³;https://olx.pl/d/oferta/lazienki-3-pokoje-duza-kuchnia-miejsce-parkingowe-CID3-IDO2z10.html;2;3 pokoje;Kamienica;81 m?;Tak;Prywatne;1 400 z³
Mieszkanie 2 pokoje Wola Marcina Kasprzaka 29B - Wynajem 3.500;3 500 z³;https://olx.pl/d/oferta/mieszkanie-2-pokoje-wola-marcina-kasprzaka-29b-wynajem-3-500-CID3-IDXsm1I.html;Parter;2 pokoje;Apartamentowiec;43 m?;Tak;Prywatne;812 z³
3 pokoje, 52m2, Ochota, ul. Bitwy Warszawskiej /WUM;4 300 z³;https://olx.pl/d/oferta/3-pokoje-52m2-ochota-ul-bitwy-warszawskiej-wum-CID3-IDXABQP.html;2;3 pokoje;Blok;52 m?;Tak;Firmowe;1 z³
SUPER OFERTA Kawalerka tu¿ obok Metro Dw. Wileñski;2 500 z³;https://www.otodom.pl/pl/oferta/super-oferta-kawalerka-tuz-obok-metro-dw-wilenski-ID4nOhw.html;2/7;1;;26 m?;;biuro nieruchomoœci;400 z³/miesi¹c
Kawalerka przy Porcie Praskim - Metro Dw. Wileñski;2 750 z³;https://www.otodom.pl/pl/oferta/kawalerka-przy-porcie-praskim-metro-dw-wilenski-ID4nOlQ.html;3/7;1;;27 m?;;biuro nieruchomoœci;450 z³/miesi¹c
Wynajmê Kawalerkê Nowe budownictwo metro klimatyzacja;3 300 z³;https://olx.pl/d/oferta/wynajme-kawalerkenowe-budownictwo-metro-klimatyzacja-CID3-IDXatEP.html;6;Kawalerka;Blok;29 m?;Tak;Prywatne;1 z³
Nowa kawalerk - Ursus;2 000 z³;https://olx.pl/d/oferta/nowa-kawalerk-ursus-CID3-IDSoO0F.html;3;Kawalerka;Apartamentowiec;20 m?;Tak;Prywatne;400 z³
Przytulne mieszkanie, 2 pok. ulica ¯elazna,Centrum - do wynajêcia;2 980 z³;https://olx.pl/d/oferta/przytulne-mieszkanie-2-pok-ulica-zelazna-centrum-do-wynajecia-CID3-IDYkirs.html;Powy¿ej 10;2 pokoje;Blok;40 m?;Tak;Prywatne;1 120 z³
Wynajmê mieszkanie 2 pokoje z miejscem postojowym na Pradze Po³udnie;3 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-z-miejscem-postojowym-na-pradze-poludnie-CID3-IDYnNfI.html;6;2 pokoje;Blok;44 m?;Tak;Prywatne;1 z³
Wynajem mieszkania;3 300 z³;https://olx.pl/d/oferta/wynajem-mieszkania-CID3-IDXus19.html;3;2 pokoje;Blok;40 m?;Tak;Prywatne;600 z³
Mieszkanie 2-pokojowe z du¿ym balkonem Zielone Zacisze przy Metrze;2 900 z³;https://olx.pl/d/oferta/mieszkanie-2-pokojowe-z-duzym-balkonem-zielone-zacisze-przy-metrze-CID3-IDS7fxz.html;Parter;2 pokoje;Blok;54 m?;Tak;Prywatne;900 z³
Nowe, 2pokoje, gara¿, w pe³ni wyposa¿one, Prywatne;3 000 z³;https://www.otodom.pl/pl/oferta/nowe-2pokoje-garaz-w-pelni-wyposazone-prywatne-ID4ozWz.html;3/7;2;blok;36 m?;;prywatny;685 z³/miesi¹c
Mieszkanie do wynajêcia przy Al. Wilanowskiej 105;2 800 z³;https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-przy-al-wilanowskiej-105-ID4oPx2.html;4/6;2;blok;42 m?;;prywatny;650 z³/miesi¹c
2-pokojowe, Warszawa, Centrum, Wola, ul. Wolska, 37 m;3 000 z³;https://olx.pl/d/oferta/2-pokojowe-warszawa-centrum-wola-ul-wolska-37-m-CID3-IDYmZE0.html;5;2 pokoje;Blok;37 m?;Tak;Prywatne;700 z³
wynajmê bezpoœrednio mieszkanie dwupokojowe  Praga Pó³noc;3 800 z³;https://olx.pl/d/oferta/wynajme-bezposrednio-mieszkanie-dwupokojowe-praga-polnoc-CID3-IDR17AO.html;1;2 pokoje;Apartamentowiec;40 m?;Tak;Prywatne;85 z³
KAWALERKA ¯OLIBORZ 27 m2 ul.Broniewskiego 22;2 200 z³;https://olx.pl/d/oferta/kawalerka-zoliborz-27-m2-ul-broniewskiego-22-CID3-IDUpTkL.html;7;Kawalerka;Blok;27 m?;Tak;Prywatne;441 z³
Grochów, 2-pokoje z oddzieln¹ kuchni¹ i loggi¹!;3 400 z³;https://www.otodom.pl/pl/oferta/grochow-2-pokoje-z-oddzielna-kuchnia-i-loggia-ID4oPxd.html;5/10;2;blok;47,3 m?;;biuro nieruchomoœci;800 z³/miesi¹c
Mieszkanie 4 pokojowe na wynajem;4 500 z³;https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-na-wynajem-ID4nNAZ.html;1/3;4;blok;74 m?;;prywatny;1 500 z³/miesi¹c
Bliska Wola, 50 m2, 2 pok. z du¿¹ loggi¹;3 700 z³;https://olx.pl/d/oferta/bliska-wola-50-m2-2-pok-z-duza-loggia-CID3-IDYpGcg.html;4;2 pokoje;Apartamentowiec;50 m?;Tak;Prywatne;900 z³
Dwupokojowe Kasprzaka 31;4 200 z³;https://olx.pl/d/oferta/dwupokojowe-kasprzaka-31-CID3-IDV0Qyn.html;8;2 pokoje;Apartamentowiec;32 m?;Tak;Firmowe;139,50 z³
Mieszkanie do wynajêcia. Pere³ka !;3 500 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-perelka-CID3-IDXsSf4.html;2;2 pokoje;Apartamentowiec;39 m?;Tak;Prywatne;700 z³
BEZPOŒREDNIO kawalerka 27m2 po remoncie, nowa klima, METRO WAWRZYSZEW;2 300 z³;https://olx.pl/d/oferta/bezposrednio-kawalerka-27m2-po-remoncie-nowa-klima-metro-wawrzyszew-CID3-IDYlnpo.html;Poddasze;Kawalerka;Blok;27 m?;Tak;Prywatne;500 z³
Przytulna kawalerka z ogrodem, Wilanów;3 200 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-z-ogrodem-wilanow-ID4oPwX.html;parter/3;1;apartamentowiec;29 m?;;biuro nieruchomoœci;610 z³/miesi¹c
!!! SUPER lokalizacja !!!  PLAC KONSTYTUCJI -  Marsza³kowska 53;2 500 z³;https://olx.pl/d/oferta/super-lokalizacja-plac-konstytucji-marszalkowska-53-CID3-IDP8nqa.html;7;Kawalerka;Kamienica;28 m?;Tak;Prywatne;400 z³
Kawalerka mokotów;2 400 z³;https://olx.pl/d/oferta/kawalerka-mokotow-CID3-IDVl4ZD.html;Parter;Kawalerka;Blok;31 m?;Tak;Prywatne;600 z³
Zielone Zacisze*Metro Kondratowicza*2 pokoje*54m2;3 000 z³;https://www.otodom.pl/pl/oferta/zielone-zaciszemetro-kondratowicza2-pokoje54m2-ID4oIwb.html;parter/5;2;blok;53,64 m?;;biuro nieruchomoœci;350 z³/miesi¹c
B.³adne, nowe 2024r,gara¿ w cenie, si³ownia, sauna !;4 000 z³;https://olx.pl/d/oferta/b-ladne-nowe-2024r-garaz-w-cenie-silownia-sauna-CID3-IDY84QF.html;3;2 pokoje;Blok;38 m?;Tak;Firmowe;1 z³
Mieszkanie 3 pokoje 58m2 z oddzieln¹ kuchni¹ w dobrej lokalizacji.;3 700 z³;https://olx.pl/d/oferta/mieszkanie-3-pokoje-58m2-z-oddzielna-kuchnia-w-dobrej-lokalizacji-CID3-IDYkd2n.html;10;3 pokoje;Blok;58 m?;Nie;Prywatne;1 z³
Mieszkanie METRO Targówek;5 000 z³;https://olx.pl/d/oferta/mieszkanie-metro-targowek-CID3-IDJwYvl.html;4;3 pokoje;Blok;60 m?;Tak;Prywatne;1 z³
Przestronne Mieszkanie 2 Pokojowe z Tarasem;2 999 z³;https://olx.pl/d/oferta/przestronne-mieszkanie-2-pokojowe-z-tarasem-CID3-IDXP9fS.html;3;2 pokoje;Apartamentowiec;51 m?;Tak;Prywatne;900 z³
Dwupokojowe mieszkanie z gara¿em w Weso³ej;3 000 z³;https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-garazem-w-wesolej-ID4oPuy.html;1/3;2;blok;46 m?;;prywatny;
2 pokojowe mieszkanie z oddzielnymi pokojami w top centrum- ul. Smolna;3 000 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-z-oddzielnymi-pokojami-w-top-centrum-ul-smolna-CID3-IDYpORg.html;5;2 pokoje;Blok;42 m?;Tak;Firmowe;850 z³
Wynajmê mieszkanie Wilno;5 100 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-wilno-CID3-IDYmj6p.html;Parter;3 pokoje;Blok;63 m?;Tak;Prywatne;950 z³
Wynajmê mieszkanie 2 pokoje - 43,3 m2 Osiedle Wilno, Targówek;3 200 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-43-3-m2-osiedle-wilno-targowek-CID3-IDSuwJ2.html;3;2 pokoje;Blok;43,34 m?;Tak;Prywatne;600 z³
2 pokojowe mieszkanie 38m2 Bielany - Piaski.;2 800 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-38m2-bielany-piaski-CID3-IDQS1Nk.html;2;2 pokoje;Blok;38 m?;Tak;Prywatne;620 z³
Kawalerka do wynajêcia w Warszawie przy ulicy Miedzianej.;2 500 z³;https://olx.pl/d/oferta/kawalerka-do-wynajecia-w-warszawie-przy-ulicy-miedzianej-CID3-IDY39H0.html;3;Kawalerka;Kamienica;25 m?;Tak;Prywatne;500 z³
Pokój z balkonem do wynajêcia. Mokotów;1 100 z³;https://olx.pl/d/oferta/pokoj-z-balkonem-do-wynajecia-mokotow-CID3-IDYmauO.html;2;4 i wiêcej;Blok;12 m?;Tak;Prywatne;1 z³
Mieszkanie Marysin Wawerski 3 pokoje;2 500 z³;https://olx.pl/d/oferta/mieszkanie-marysin-wawerski-3-pokoje-CID3-IDYmu1i.html;4;3 pokoje;Blok;49 m?;Tak;Prywatne;700 z³
Mieszkanie 3 pokojowe z gara¿em - Jana Kazimierza;4 600 z³;https://olx.pl/d/oferta/mieszkanie-3-pokojowe-z-garazem-jana-kazimierza-CID3-IDYnLnJ.html;5;3 pokoje;Blok;56 m?;Tak;Prywatne;900 z³
Nowe 2-pokojowe mieszkanie blisko Lotniska Chopina;3 500 z³;https://olx.pl/d/oferta/nowe-2-pokojowe-mieszkanie-blisko-lotniska-chopina-CID3-IDYpPbq.html;1;2 pokoje;Apartamentowiec;32 m?;Tak;Prywatne;600 z³
ENG|Nowe | Komfortowe | 51m2 | TV43” | KLIMA | Full AGD | Gara¿| Jasne;3 700 z³;https://olx.pl/d/oferta/eng-nowe-komfortowe-51m2-tv43-klima-full-agd-garaz-jasne-CID3-IDTGsgH.html;4;3 pokoje;Apartamentowiec;52 m?;Tak;Prywatne;800 z³
Trzy niezale¿ne pokoje oddzielna kuchnia po remoncie;3 500 z³;https://olx.pl/d/oferta/trzy-niezalezne-pokoje-oddzielna-kuchnia-po-remoncie-CID3-IDYpOBs.html;1;3 pokoje;Blok;45 m?;Tak;Firmowe;0,01 z³
Umeblowane / du¿y balkon / jasne;2 900 z³;https://www.otodom.pl/pl/oferta/umeblowane-duzy-balkon-jasne-ID4kub6.html;1/3;1;blok;35 m?;;biuro nieruchomoœci;520 z³/miesi¹c
Bezpoœrednio 2 pok. 43 m2 ul. Kameralna 150 m od stacji metra;3 100 z³;https://olx.pl/d/oferta/bezposrednio-2-pok-43-m2-ul-kameralna-150-m-od-stacji-metra-CID3-IDYdFDs.html;6;2 pokoje;Blok;43 m?;Tak;Prywatne;700 z³
Przy metrze Wilanowska, czynsz zawarty w cenie basen i si³ownia;5 450 z³;https://olx.pl/d/oferta/przy-metrze-wilanowska-czynsz-zawarty-w-cenie-basen-i-silownia-CID3-IDYpNWM.html;5;3 pokoje;Apartamentowiec;80,15 m?;Tak;Firmowe;0,01 z³
53 m2 Praga Pd blisko stacji PKP Grochów;2 600 z³;https://olx.pl/d/oferta/53-m2-praga-pd-blisko-stacji-pkp-grochow-CID3-IDXqyet.html;3;2 pokoje;Blok;53 m?;Tak;Prywatne;1 000 z³
Mieszkanie na wynajem przy ulicy Redutowej   ;;;;;;;;;
46 m2; 2 p;;;;;;;;
"Bezpoœrednio.""";3 400 z³;https://olx.pl/d/oferta/mieszkanie-na-wynajem-przy-ulicy-redutowej-46-m2-2-pbezposrednio-CID3-IDYm3S0.html;6;2 pokoje;Apartamentowiec;46 m?;Tak;Prywatne;500 z³
Wynajem mieszkania;3 300 z³;https://olx.pl/d/oferta/wynajem-mieszkania-CID3-IDXus19.html;3;2 pokoje;Blok;40 m?;Tak;Prywatne;600 z³
S³oneczne studio, taras, recepcja bez prowizji;4 600 z³;https://www.otodom.pl/pl/oferta/sloneczne-studio-taras-recepcja-bez-prowizji-ID4oLH2.html;7/16;1;apartamentowiec;30,5 m?;;prywatny;
Apartment 90m2 przy parku Szczêœliwickim, Ochota;6 000 z³;https://olx.pl/d/oferta/apartment-90m2-przy-parku-szczesliwickim-ochota-CID3-IDYbKfL.html;Parter;4 i wiêcej;Apartamentowiec;90 m?;Tak;Prywatne;1 400 z³
Mieszkanie dostêpne od Lutego.;5 100 z³;https://olx.pl/d/oferta/mieszkanie-dostepne-od-lutego-CID3-IDYpNe2.html;2;3 pokoje;Blok;51 m?;Tak;Prywatne;1 100 z³
NOWA kawalerka przy Galerii Pó³nocnej;2 500 z³;https://olx.pl/d/oferta/nowa-kawalerka-przy-galerii-polnocnej-CID3-IDYpO9C.html;2;Kawalerka;Blok;26 m?;Tak;Prywatne;300 z³
Ciche mieszkanie w sercu Mokotowa;4 000 z³;https://www.otodom.pl/pl/oferta/ciche-mieszkanie-w-sercu-mokotowa-ID4kLh3.html;2/6;2;apartamentowiec;56 m?;;prywatny;1 000 z³/miesi¹c
Komfortowe mieszkanie na Grochowie;2 900 z³;https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-na-grochowie-ID4oPtv.html;2/3;2;blok;50 m?;;prywatny;700 z³/miesi¹c
Mieszkanie 2-pokojowe 55m2 Mokotów S³u¿ewiec;2 500 z³;https://olx.pl/d/oferta/mieszkanie-2-pokojowe-55m2-mokotow-sluzewiec-CID3-IDPdq94.html;7;2 pokoje;Apartamentowiec;55 m?;Tak;Prywatne;1 100 z³
Dwa pokoje na ul. Targowej, blisko metra;2 730 z³;https://olx.pl/d/oferta/dwa-pokoje-na-ul-targowej-blisko-metra-CID3-IDYpNI3.html;4;2 pokoje;Blok;51 m?;Tak;Firmowe;970 z³
Wynajmê mieszkanie;3 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDYpNUE.html;5;3 pokoje;Blok;68 m?;Tak;Prywatne;1 200 z³
Nowe dwupokojowe mieszkanie;3 200 z³;https://olx.pl/d/oferta/nowe-dwupokojowe-mieszkanie-CID3-IDYkaE2.html;6;2 pokoje;Blok;38 m?;Tak;Prywatne;640 z³
*Bezpoœrednio| Kawalerka | Po generalnym remoncie| W pe³ni wyposa¿ona;2 500 z³;https://olx.pl/d/oferta/bezposrednio-kawalerka-po-generalnym-remoncie-w-pelni-wyposazona-CID3-IDY7kGe.html;Parter;Kawalerka;Kamienica;25 m?;Tak;Prywatne;520 z³
Do wynajêcia mieszkanie 2 pokoje, 55 m2 ul. Bogus³awskiego;2 900 z³;https://olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokoje-55-m2-ul-boguslawskiego-CID3-IDYdGz0.html;8;2 pokoje;Blok;55 m?;Tak;Prywatne;750 z³
Kawalerka. Powiœle, parki, Wis³a, œródmieœcie, czynsz wliczony w cenê;3 550 z³;https://olx.pl/d/oferta/kawalerka-powisle-parki-wisla-srodmiescie-czynsz-wliczony-w-cene-CID3-IDR0zds.html;Parter;Kawalerka;Kamienica;28 m?;Tak;Prywatne;1 z³
